PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,PTS_per_min,AST_per_min,STL_per_min,REB_per_min,PLUS_MINUS_per_min,value_score,hidden_gem_score
203482,Kelly Olynyk,Kelly,1610612740,NOP,34.0,44,12,32,0.273,20.2,3.0,6.1,0.5,0.8,1.8,0.418,1.9,2.5,0.769,1.4,3.3,4.7,2.9,1.7,0.8,0.4,0.3,2.8,2.2,8.7,-1.3,20.5,2,0,19.4,322,393,143,475,266,251,285,125,311,358,45,128,126,276,109,164,147,131,105,219,200,306,25,124,237,372,210,159,44,213,2,0.4306930693069307,0.14356435643564355,0.039603960396039604,0.23267326732673269,-1.3,-0.20891089108910887,-0.15187821782178215
1629026,Kenrich Williams,Kenrich,1610612760,OKC,30.0,69,58,11,0.841,16.4,2.5,5.1,0.483,1.0,2.5,0.386,0.4,0.6,0.718,0.9,2.6,3.5,1.4,0.6,0.6,0.1,0.3,1.6,0.8,6.3,4.8,14.4,2,0,13.7,129,7,425,20,342,313,322,169,276,300,120,435,437,370,214,255,245,306,400,289,419,290,281,353,332,41,330,159,44,336,1,0.38414634146341464,0.08536585365853659,0.03658536585365854,0.2134146341463415,4.8,11.692756097560975,1.8591482195121956
1631165,Keon Ellis,Keon,1610612758,SAC,25.0,80,39,41,0.488,24.4,2.8,5.8,0.489,1.7,4.0,0.433,0.9,1.1,0.849,0.8,1.9,2.7,1.5,0.9,1.5,0.8,0.2,2.2,1.2,8.3,0.8,19.8,0,0,18.8,16,100,54,299,195,274,299,152,127,173,31,280,300,109,273,355,348,287,282,22,74,418,123,267,257,179,222,281,44,226,1,0.34016393442622955,0.06147540983606558,0.06147540983606558,0.11065573770491804,0.8,3.466049180327869,1.774617180327869
1630553,Keon Johnson,Keon,1610612751,BKN,23.0,79,25,54,0.316,24.4,3.8,9.9,0.389,1.6,5.1,0.314,1.4,1.8,0.77,0.8,3.0,3.8,2.2,1.5,1.0,0.4,0.9,2.6,1.5,10.6,-5.4,21.2,0,0,21.0,23,252,8,448,194,176,134,469,153,108,351,195,197,272,265,202,217,189,144,92,228,34,40,199,170,527,192,281,44,183,1,0.43442622950819676,0.09016393442622953,0.04098360655737705,0.1557377049180328,-5.4,-8.689688524590165,-5.943746950819673
1630556,Kessler Edwards,Kessler,1610612742,DAL,24.0,40,17,23,0.425,15.2,1.7,3.4,0.496,0.6,1.4,0.407,0.3,0.3,0.923,0.6,2.3,2.9,1.1,0.4,0.5,0.5,0.2,1.6,0.4,4.2,-4.0,11.8,1,0,10.6,342,323,280,368,362,403,420,142,354,386,65,471,502,29,358,297,321,378,454,371,149,418,297,478,414,492,381,198,44,393,1,0.27631578947368424,0.07236842105263158,0.03289473684210526,0.19078947368421054,-4.0,-6.273736842105263,-3.607398684210526
1628989,Kevin Huerter,Kevin,1610612741,CHI,26.0,69,39,30,0.565,24.3,3.7,8.8,0.425,1.9,5.7,0.338,0.5,0.7,0.714,0.4,2.5,3.0,2.3,1.0,1.0,0.3,0.2,1.8,0.6,9.9,1.5,19.7,0,0,19.6,129,100,176,218,198,185,162,370,98,84,286,399,401,374,416,259,308,181,260,123,248,394,229,409,195,139,224,281,44,209,2,0.4074074074074074,0.09465020576131686,0.0411522633744856,0.12345679012345678,1.5,5.042283950617284,2.1933935185185187
1629645,Kevin Porter Jr.,Kevin,1610612749,MIL,25.0,75,43,32,0.573,19.8,3.9,8.7,0.449,0.7,2.4,0.311,1.7,2.3,0.769,0.6,3.1,3.7,3.4,1.8,1.1,0.2,0.6,1.6,1.9,10.3,0.4,21.8,2,1,20.6,59,75,143,208,276,172,163,277,316,310,361,136,140,273,351,177,221,108,94,81,392,113,283,144,180,206,183,159,20,190,2,0.5202020202020202,0.1717171717171717,0.05555555555555556,0.18686868686868688,0.4,3.451020202020202,1.4735856262626263
1626172,Kevon Looney,Kevon,1610612744,GSW,29.0,76,45,31,0.592,15.0,1.9,3.7,0.514,0.0,0.1,0.4,0.7,1.3,0.566,2.4,3.6,6.1,1.6,0.5,0.6,0.5,0.2,2.0,1.1,4.5,1.5,16.9,2,0,14.4,51,56,158,185,367,383,402,102,495,527,78,329,264,499,35,123,77,280,414,299,163,375,165,284,395,136,284,159,44,323,1,0.3,0.10666666666666667,0.04,0.4066666666666666,1.5,5.114,2.086512
203114,Khris Middleton,Khris,1610612764,WAS,33.0,37,18,19,0.486,22.8,4.3,9.1,0.475,1.3,3.6,0.361,1.9,2.3,0.857,0.4,3.4,3.7,4.1,1.5,0.9,0.2,0.4,2.0,1.9,11.9,1.1,24.4,0,0,23.3,361,312,329,302,219,151,154,195,193,200,205,122,139,95,450,153,223,84,135,127,345,260,164,150,148,164,145,281,44,149,2,0.5219298245614035,0.17982456140350875,0.039473684210526314,0.16228070175438597,1.1,4.841666666666667,2.4886166666666667
1627739,Kris Dunn,Kris,1610612746,LAC,31.0,74,45,29,0.608,24.1,2.6,5.9,0.439,1.0,3.0,0.335,0.2,0.3,0.682,0.7,2.7,3.4,2.8,1.0,1.7,0.4,0.2,2.7,0.5,6.4,3.5,20.0,0,0,17.8,71,56,188,157,204,296,292,309,253,251,293,502,507,421,283,238,256,136,250,10,236,417,39,455,327,74,215,281,44,246,1,0.26556016597510373,0.11618257261410787,0.07053941908713693,0.14107883817427386,3.5,8.750203319502075,3.430079701244814
1631200,Kris Murray,Kris,1610612757,POR,24.0,69,31,38,0.449,15.1,1.7,4.0,0.419,0.4,1.7,0.225,0.4,0.8,0.456,1.1,1.5,2.6,1.0,0.6,0.5,0.2,0.3,1.0,0.6,4.2,-0.7,10.4,1,0,9.7,129,186,85,347,365,400,384,395,397,361,461,444,371,534,162,402,353,397,375,351,317,314,428,414,417,307,408,198,44,412,1,0.27814569536423844,0.06622516556291391,0.033112582781456956,0.17218543046357618,-0.7,0.22429801324503312,0.12358820529801323
203937,Kyle Anderson,Kyle,1610612748,MIA,31.0,61,30,31,0.492,16.4,2.3,5.0,0.469,0.4,1.1,0.357,0.8,1.1,0.738,0.9,2.5,3.4,2.4,0.6,0.7,0.5,0.3,1.3,1.0,5.9,-0.4,16.5,2,0,14.4,201,196,158,294,341,336,335,215,393,403,218,308,301,337,235,268,258,168,379,271,131,325,350,310,353,267,291,159,44,321,2,0.35975609756097565,0.14634146341463417,0.042682926829268296,0.20731707317073172,-0.4,1.3336341463414634,0.6774861463414634
1642271,Kyle Filipowski,Kyle,1610612762,UTA,21.0,72,13,59,0.181,21.1,3.6,7.2,0.502,1.1,3.1,0.35,1.3,2.0,0.65,1.6,4.6,6.1,1.9,1.4,0.7,0.3,0.6,2.4,1.7,9.6,-5.1,21.3,13,0,20.7,95,382,2,533,253,198,233,120,246,249,244,201,173,457,93,80,75,224,150,259,266,149,78,164,202,517,190,46,44,189,1,0.4549763033175355,0.0900473933649289,0.03317535545023696,0.2890995260663507,-5.1,-7.79752606635071,-6.386173848341231
200768,Kyle Lowry,Kyle,1610612755,PHI,39.0,35,14,21,0.4,18.8,1.2,3.3,0.35,0.8,2.5,0.33,0.8,0.9,0.818,0.3,1.6,1.9,2.7,0.6,0.9,0.3,0.2,1.8,1.1,3.9,-2.0,13.5,0,0,11.9,381,364,297,389,296,462,423,508,297,292,311,313,340,169,465,389,416,142,380,129,262,396,226,292,432,414,348,281,44,368,1,0.2074468085106383,0.14361702127659576,0.047872340425531915,0.10106382978723404,-2.0,-2.5436170212765954,-1.526170212765957
1629013,Landry Shamet,Landry,1610612752,NYK,28.0,50,30,20,0.6,15.2,2.1,4.6,0.461,1.2,3.1,0.397,0.2,0.4,0.667,0.2,1.0,1.2,0.5,0.4,0.5,0.0,0.2,1.0,0.7,5.7,1.8,9.1,0,0,9.7,283,196,318,168,361,355,359,238,201,240,92,493,488,438,508,460,488,483,442,375,513,361,408,383,358,131,438,281,44,411,1,0.37500000000000006,0.03289473684210526,0.03289473684210526,0.07894736842105263,1.8,5.396526315789474,2.15861052631579
1630322,Lindy Waters III,Lindy,1610612765,DET,27.0,52,27,25,0.519,15.0,1.8,4.8,0.369,1.2,3.6,0.344,0.2,0.2,0.727,0.4,1.7,2.1,1.0,0.4,0.5,0.2,0.2,1.2,0.3,4.9,0.3,10.8,0,0,10.7,267,232,256,257,369,393,346,493,202,202,262,516,524,349,435,376,399,384,462,347,354,409,381,500,384,216,399,281,44,392,2,0.3266666666666667,0.06666666666666667,0.03333333333333333,0.14,0.3,2.2890000000000006,1.1010090000000003
1628366,Lonzo Ball,Lonzo,1610612741,CHI,27.0,35,16,19,0.457,22.2,2.5,6.9,0.366,1.9,5.6,0.344,0.6,0.8,0.815,0.7,2.7,3.4,3.3,1.2,1.3,0.5,0.1,1.6,0.5,7.6,2.9,20.9,0,0,19.9,381,340,329,332,229,304,246,495,97,90,265,360,386,180,284,242,259,115,206,36,166,466,288,440,272,91,200,281,44,204,1,0.34234234234234234,0.14864864864864866,0.058558558558558564,0.15315315315315314,2.9,7.760594594594594,4.214002864864864
1628379,Luke Kennard,Luke,1610612763,MEM,29.0,65,37,28,0.569,22.6,3.2,6.6,0.478,1.7,4.0,0.433,0.8,0.9,0.895,0.6,2.2,2.8,3.3,1.1,0.8,0.1,0.2,0.9,0.7,8.9,1.9,18.6,0,0,18.4,162,124,209,215,223,239,260,181,125,172,32,309,358,45,347,308,328,114,223,214,483,425,442,392,232,126,253,281,44,238,1,0.3938053097345133,0.14601769911504422,0.035398230088495575,0.1238938053097345,1.9,5.946141592920354,2.5627870265486727
1628436,Luke Kornet,Luke,1610612738,BOS,29.0,73,53,20,0.726,18.6,2.6,3.8,0.668,0.0,0.0,0.0,0.9,1.3,0.691,2.6,2.7,5.3,1.6,0.4,0.5,1.0,0.3,1.6,1.4,6.0,5.5,18.8,3,0,15.9,86,17,318,65,307,301,391,16,499,535,499,277,261,406,31,234,111,272,450,363,49,316,269,215,341,28,246,134,44,287,1,0.3225806451612903,0.08602150537634408,0.026881720430107524,0.28494623655913975,5.5,13.146494623655913,3.6021395268817207
203935,Marcus Smart,Marcus,1610612764,WAS,31.0,34,17,17,0.5,20.0,3.0,7.6,0.393,1.4,4.1,0.348,1.6,2.1,0.761,0.5,1.6,2.1,3.2,1.6,1.1,0.3,0.3,1.6,2.0,9.0,1.2,19.0,0,0,18.6,387,323,360,266,270,260,215,456,174,164,253,160,158,294,371,392,398,119,125,68,302,334,295,132,227,155,238,281,44,235,2,0.45,0.16,0.05500000000000001,0.10500000000000001,1.2,4.678,2.339
203486,Mason Plumlee,Mason,1610612756,PHX,35.0,74,33,41,0.446,17.6,1.7,2.7,0.619,0.0,0.1,0.0,1.1,1.7,0.648,1.6,4.6,6.1,1.8,0.8,0.4,0.6,0.4,2.1,1.5,4.5,0.7,17.0,2,0,14.6,71,166,54,352,321,401,466,33,499,529,499,233,203,458,92,79,73,238,313,386,109,260,154,203,396,180,281,159,44,317,1,0.2556818181818182,0.10227272727272727,0.022727272727272728,0.34659090909090906,0.7,3.3826363636363634,1.8739805454545455
1641824,Matas Buzelis,Matas,1610612741,CHI,20.0,80,39,41,0.488,18.9,3.2,6.9,0.454,1.2,3.3,0.361,1.1,1.4,0.815,0.7,2.8,3.5,1.0,0.9,0.4,0.9,0.4,1.6,1.0,8.6,-0.4,17.2,1,0,16.9,16,100,54,299,294,242,247,266,209,221,205,240,258,180,298,225,246,396,273,424,56,252,279,300,248,276,276,198,44,269,1,0.45502645502645506,0.052910052910052914,0.021164021164021166,0.1851851851851852,-0.4,1.3524126984126983,0.6924353015873015
1628467,Maxi Kleber,Maxi,1610612747,LAL,33.0,34,18,16,0.529,18.7,1.1,2.8,0.385,0.4,1.4,0.265,0.5,0.6,0.762,0.7,2.1,2.8,1.3,0.7,0.3,0.5,0.2,1.9,0.9,3.0,-0.5,9.9,0,0,9.0,387,312,369,249,303,468,460,471,400,381,429,415,425,288,279,334,332,334,354,468,149,390,184,337,466,283,421,281,44,425,1,0.16042780748663102,0.06951871657754011,0.016042780748663103,0.1497326203208556,-0.5,0.1871390374331552,0.08814248663101609
1630695,Micah Potter,Micah,1610612762,UTA,27.0,38,10,28,0.263,18.6,1.5,3.6,0.422,0.8,2.6,0.316,0.4,0.5,0.85,1.1,3.2,4.3,0.8,0.8,0.4,0.4,0.1,1.3,0.7,4.3,-2.7,12.1,0,0,11.7,357,419,209,483,310,425,410,382,301,290,347,422,445,106,157,171,168,430,307,422,233,454,353,395,408,445,376,281,44,372,1,0.2311827956989247,0.04301075268817204,0.02150537634408602,0.2311827956989247,-2.7,-3.924236559139785,-2.892162344086022
201144,Mike Conley,Mike,1610612750,MIN,37.0,71,44,27,0.62,24.7,2.6,6.6,0.4,1.8,4.4,0.41,1.1,1.3,0.9,0.5,2.1,2.6,4.5,1.1,1.1,0.2,0.3,1.6,1.4,8.2,3.7,20.9,1,0,19.7,108,62,222,140,186,293,262,449,118,149,59,223,268,42,409,329,356,65,234,73,369,346,291,218,260,72,201,198,44,208,1,0.33198380566801616,0.18218623481781376,0.04453441295546559,0.10526315789473685,3.7,9.354655870445345,3.554769230769231
1630540,Miles McBride,Miles,1610612752,NYK,24.0,64,39,25,0.609,24.9,3.5,8.5,0.406,1.8,4.9,0.369,0.8,1.0,0.813,0.7,1.8,2.5,2.9,0.6,1.0,0.3,0.5,1.7,1.1,9.5,3.3,20.2,0,0,19.4,170,100,256,156,184,205,170,430,115,120,176,294,314,186,280,367,362,130,366,91,301,168,248,287,203,78,212,281,44,214,1,0.3815261044176707,0.11646586345381527,0.040160642570281124,0.10040160642570281,3.3,8.564232931726908,3.348615076305221
1629021,Moritz Wagner,Moritz,1610612753,ORL,28.0,30,18,12,0.6,18.8,4.7,8.3,0.562,0.9,2.5,0.36,2.6,3.7,0.718,1.3,3.6,4.9,1.4,1.6,0.8,0.4,0.5,1.8,3.2,12.9,-0.6,22.9,1,0,22.5,409,312,414,168,300,138,179,61,285,293,210,78,73,369,118,126,133,309,117,199,217,197,212,62,126,291,168,198,44,156,1,0.6861702127659575,0.07446808510638298,0.0425531914893617,0.26063829787234044,-0.6,1.9151914893617024,0.766076595744681
1630541,Moses Moody,Moses,1610612744,GSW,23.0,74,45,29,0.608,22.3,3.3,7.7,0.433,1.7,4.6,0.374,1.4,1.8,0.797,0.7,1.9,2.6,1.3,0.7,0.8,0.4,0.5,1.6,1.4,9.8,1.8,17.7,0,0,17.8,71,56,188,157,227,219,208,336,138,139,158,176,189,226,290,359,357,328,330,203,208,184,290,219,199,130,268,281,44,250,1,0.43946188340807174,0.05829596412556054,0.03587443946188341,0.11659192825112108,1.8,5.656318385650224,2.217276807174888
1631243,Mouhamed Gueye,Mouhamed,1610612737,ATL,22.0,33,15,18,0.455,16.1,2.2,5.2,0.421,0.6,2.5,0.259,1.0,1.3,0.762,1.3,2.9,4.2,0.8,0.5,0.8,1.0,0.3,1.7,0.9,6.0,2.6,17.3,2,0,15.3,390,349,345,339,348,349,318,388,341,303,430,264,267,288,118,210,178,429,436,176,42,270,258,324,346,100,271,159,44,299,1,0.37267080745341613,0.049689440993788817,0.049689440993788817,0.2608695652173913,2.6,7.198639751552795,3.923258664596273
1631217,Moussa Diabaté,Moussa,1610612766,CHA,23.0,71,15,56,0.211,17.5,2.4,3.9,0.596,0.0,0.1,0.0,1.0,1.6,0.595,2.6,3.5,6.2,0.8,0.9,0.6,0.6,0.3,1.5,1.6,5.7,-1.7,17.0,7,0,15.1,108,349,7,517,325,332,388,42,499,525,499,263,215,489,29,134,71,437,294,280,124,269,306,182,360,396,282,87,44,305,1,0.32571428571428573,0.045714285714285714,0.03428571428571429,0.3542857142857143,-1.7,-1.3125714285714283,-1.035618857142857
1630208,Nick Richards,Nick,1610612756,PHX,27.0,57,17,40,0.298,22.0,3.6,6.1,0.591,0.0,0.0,0.0,2.1,2.8,0.744,2.6,5.6,8.2,0.9,1.4,0.2,1.0,0.9,2.5,2.1,9.3,-4.1,22.6,16,0,20.7,232,323,59,459,231,200,286,44,499,536,499,106,106,331,32,39,30,422,149,478,52,44,61,131,213,501,176,35,44,186,2,0.4227272727272728,0.04090909090909091,0.009090909090909092,0.3727272727272727,-4.1,-5.868090909090909,-4.119399818181818
1641733,Nick Smith Jr.,Nick,1610612766,CHA,21.0,60,14,46,0.233,22.8,3.7,9.5,0.391,1.7,5.1,0.34,0.7,0.8,0.935,0.2,1.9,2.1,2.4,1.4,0.3,0.1,0.4,1.3,0.7,9.9,-6.6,15.8,1,0,16.9,206,364,32,505,217,187,144,462,130,106,279,338,388,25,509,354,397,163,162,464,457,235,352,399,197,543,305,198,44,268,1,0.4342105263157895,0.10526315789473684,0.013157894736842105,0.09210526315789473,-6.6,-11.177421052631578,-8.57308194736842
201587,Nicolas Batum,Nicolas,1610612746,LAC,36.0,78,47,31,0.603,17.5,1.3,3.1,0.437,1.1,2.6,0.433,0.2,0.3,0.81,0.6,2.2,2.8,1.1,0.4,0.7,0.5,0.1,1.4,0.3,4.0,1.9,11.9,0,0,11.3,35,36,158,165,323,443,446,323,227,287,27,500,515,199,334,321,331,368,445,259,175,506,330,518,428,123,378,281,44,381,1,0.22857142857142856,0.06285714285714286,0.04,0.16,1.9,5.288428571428572,2.099506142857143
1641730,Noah Clowney,Noah,1610612751,BKN,20.0,46,11,35,0.239,22.7,2.9,8.1,0.358,1.9,5.7,0.333,1.5,1.7,0.838,0.9,3.0,3.9,0.9,1.0,0.5,0.5,0.6,2.3,1.8,9.1,-5.7,17.1,0,0,17.8,307,407,116,502,222,269,187,501,102,83,297,173,202,125,215,196,196,419,250,344,181,124,102,161,215,534,277,281,44,249,1,0.4008810572687225,0.039647577092511016,0.022026431718061675,0.17180616740088106,-5.7,-9.544202643171806,-7.263138211453744
1630167,Obi Toppin,Obi,1610612754,IND,27.0,79,48,31,0.608,19.6,4.0,7.6,0.529,1.4,3.8,0.365,1.1,1.4,0.781,0.7,3.3,4.0,1.6,0.9,0.6,0.4,0.3,1.4,1.1,10.5,-1.0,19.8,2,0,19.5,23,30,158,160,283,166,212,83,182,184,188,229,242,249,286,159,190,269,293,314,242,292,340,279,172,332,223,159,44,212,1,0.5357142857142857,0.08163265306122448,0.03061224489795918,0.2040816326530612,-1.0,0.5647142857142856,0.22136799999999998
1631115,Orlando Robinson,Orlando,1610612761,TOR,24.0,44,23,21,0.523,17.5,2.6,5.9,0.444,0.4,1.2,0.327,1.2,1.6,0.771,2.0,3.0,5.0,1.8,1.1,0.4,0.4,0.6,2.3,1.2,6.9,-2.0,16.6,4,0,15.5,322,265,297,253,324,292,291,293,399,400,316,211,221,270,54,200,125,247,219,415,237,132,105,257,304,406,289,116,44,295,2,0.3942857142857143,0.10285714285714286,0.022857142857142857,0.2857142857142857,-2.0,-1.8359999999999999,-0.8757719999999999
1642345,Oso Ighodaro,Oso,1610612756,PHX,22.0,61,25,36,0.41,17.1,1.9,3.1,0.604,0.0,0.0,0.0,0.5,0.8,0.58,1.1,2.6,3.6,1.2,0.6,0.5,0.5,0.2,1.7,0.8,4.2,-0.3,12.5,0,0,10.9,201,252,106,384,330,384,445,37,499,538,499,413,372,495,170,253,231,350,368,379,170,357,256,358,415,264,372,281,44,387,1,0.24561403508771928,0.07017543859649122,0.029239766081871343,0.21052631578947367,-0.3,1.1501988304093567,0.6786173099415205
1630172,Patrick Williams,Patrick,1610612741,CHI,23.0,63,31,32,0.492,25.0,3.3,8.2,0.397,1.5,4.3,0.353,1.0,1.3,0.723,0.7,3.1,3.8,2.0,1.4,0.8,0.5,0.6,1.4,1.1,9.0,-2.9,18.9,1,0,18.8,185,186,143,293,179,227,183,452,162,153,235,267,263,361,303,186,216,220,163,217,147,135,336,290,226,454,242,198,44,227,1,0.36,0.08,0.032,0.152,-2.9,-3.946999999999999,-2.0050759999999994
1631212,Peyton Watson,Peyton,1610612743,DEN,22.0,68,40,28,0.588,24.3,3.0,6.3,0.477,0.7,2.0,0.353,1.4,2.0,0.693,0.7,2.7,3.4,1.4,0.8,0.7,1.4,0.5,1.8,1.4,8.1,-0.4,19.7,0,0,17.8,138,89,209,186,196,255,277,189,322,333,235,184,164,401,297,229,250,313,304,242,20,158,219,225,262,270,227,281,44,251,1,0.3333333333333333,0.05761316872427983,0.028806584362139915,0.13991769547325103,-0.4,0.9897572016460904,0.40777996707818925
1630173,Precious Achiuwa,Precious,1610612752,NYK,25.0,57,36,21,0.632,20.5,2.9,5.7,0.502,0.2,0.6,0.278,0.7,1.2,0.594,1.8,3.8,5.6,1.0,0.8,0.8,0.7,0.4,1.4,0.9,6.6,-0.8,18.7,3,0,16.5,232,136,297,115,262,271,301,122,460,469,412,336,277,490,75,113,104,401,314,188,79,214,331,326,312,317,252,134,44,275,1,0.32195121951219513,0.04878048780487805,0.03902439024390244,0.27317073170731704,-0.8,0.3166341463414635,0.11652136585365856
1642366,Quinten Post,Quinten,1610612744,GSW,25.0,42,26,16,0.619,16.3,2.9,6.5,0.449,1.7,4.3,0.408,0.5,0.6,0.778,0.8,2.7,3.5,1.3,0.8,0.4,0.4,0.4,2.0,0.6,8.1,1.0,16.0,0,0,16.3,330,240,369,141,344,266,266,278,126,158,64,400,417,252,249,236,242,322,316,417,201,237,176,422,263,167,302,281,44,280,1,0.4969325153374233,0.07975460122699386,0.024539877300613498,0.21472392638036808,1.0,4.363110429447852,1.6623450736196317
1626158,Richaun Holmes,Richaun,1610612764,WAS,31.0,31,9,22,0.29,17.2,2.9,4.5,0.647,0.0,0.1,0.0,1.6,1.9,0.833,2.0,3.7,5.7,1.4,0.7,0.3,0.7,0.3,1.6,1.7,7.4,-1.2,18.7,3,0,16.5,402,434,288,462,329,268,365,24,499,522,499,153,177,131,55,119,92,317,353,459,77,287,284,171,277,359,249,134,44,273,1,0.4302325581395349,0.0813953488372093,0.01744186046511628,0.33139534883720934,-1.2,0.06676744186046535,0.047404883720930394
1641741,Ricky Council IV,Ricky,1610612755,PHI,23.0,73,16,57,0.219,17.1,2.4,6.3,0.382,0.8,2.9,0.258,1.7,2.1,0.804,0.7,2.2,2.9,1.3,0.7,0.4,0.2,0.3,0.9,1.6,7.3,-2.2,13.9,3,0,13.5,86,340,4,515,331,321,274,478,310,259,435,140,155,207,292,311,316,326,342,396,384,266,435,185,280,422,339,134,44,339,1,0.4269005847953216,0.07602339181286549,0.023391812865497075,0.1695906432748538,-2.2,-2.3688771929824566,-1.8500930877192987
1641842,Ronald Holland II,Ronald,1610612765,DET,19.0,81,44,37,0.543,15.6,2.4,5.1,0.474,0.4,1.9,0.238,1.1,1.5,0.754,0.5,2.2,2.7,1.0,0.9,0.6,0.2,0.3,1.7,1.4,6.4,-0.7,12.7,0,0,12.2,12,62,96,235,354,319,321,199,383,350,451,226,231,303,388,319,344,383,280,300,357,319,234,224,326,303,365,281,44,364,1,0.4102564102564103,0.06410256410256411,0.038461538461538464,0.1730769230769231,-0.7,0.6829743589743591,0.3121192820512821
1626220,Royce O'Neale,Royce,1610612756,PHX,32.0,75,33,42,0.44,24.5,3.2,7.6,0.423,2.4,5.9,0.406,0.3,0.3,0.731,0.7,3.9,4.7,2.2,0.9,0.9,0.4,0.3,2.0,0.4,9.1,-2.1,21.0,1,0,20.9,59,166,47,356,191,234,211,380,50,70,68,487,495,347,287,106,149,193,290,154,196,347,168,467,220,416,196,198,44,185,1,0.37142857142857144,0.08979591836734695,0.036734693877551024,0.19183673469387755,-2.1,-2.2178163265306123,-1.2419771428571431
1642346,Ryan Dunn,Ryan,1610612756,PHX,22.0,74,32,42,0.432,19.1,2.8,6.4,0.43,1.1,3.6,0.311,0.3,0.5,0.487,1.2,2.4,3.6,0.8,0.5,0.6,0.5,0.3,2.2,0.4,6.9,-2.3,15.3,3,0,14.7,71,179,47,363,293,281,269,349,231,204,362,486,444,529,136,289,235,440,409,309,132,320,125,477,303,426,318,134,44,316,1,0.3612565445026178,0.041884816753926704,0.031413612565445025,0.18848167539267013,-2.3,-2.751151832460732,-1.562654240837696
1630573,Sam Hauser,Sam,1610612738,BOS,27.0,71,52,19,0.732,21.7,3.0,6.7,0.451,2.3,5.6,0.416,0.2,0.2,1.0,0.6,2.5,3.2,0.9,0.3,0.6,0.2,0.1,1.2,0.4,8.5,4.6,15.6,0,0,16.4,108,19,329,62,237,253,258,273,54,87,49,515,535,1,331,260,287,411,489,318,379,512,374,469,249,44,310,281,44,276,1,0.391705069124424,0.041474654377880185,0.027649769585253454,0.14746543778801843,4.6,11.111829493087559,2.977970304147466
1630241,Sam Merrill,Sam,1610612739,CLE,29.0,71,54,17,0.761,19.7,2.4,6.0,0.406,1.9,5.2,0.372,0.4,0.4,0.966,0.5,1.7,2.2,1.5,0.5,0.7,0.2,0.2,1.7,0.8,7.2,4.5,14.4,0,0,14.7,108,16,360,54,278,323,289,431,95,102,165,439,475,23,366,387,390,285,422,226,369,385,231,357,289,47,328,281,44,312,1,0.3654822335025381,0.07614213197969544,0.03553299492385787,0.11167512690355332,4.5,10.837472081218275,2.5901558274111673
1630590,Scotty Pippen Jr.,Scotty,1610612763,MEM,24.0,79,46,33,0.582,21.3,3.6,7.5,0.48,1.1,2.8,0.397,1.5,2.2,0.713,0.8,2.5,3.3,4.4,1.7,1.3,0.4,0.5,2.6,2.4,9.9,0.6,23.7,9,1,22.0,23,45,130,200,245,199,219,179,235,271,94,165,148,379,255,276,275,73,101,43,228,152,45,112,196,192,159,71,20,165,1,0.4647887323943662,0.20657276995305165,0.06103286384976526,0.15492957746478872,0.6,3.764507042253521,1.573563943661972
203552,Seth Curry,Seth,1610612766,CHA,34.0,68,17,51,0.25,15.6,2.4,5.0,0.478,1.2,2.7,0.456,0.5,0.6,0.846,0.4,1.3,1.7,0.9,0.5,0.4,0.1,0.1,0.9,0.8,6.5,-2.5,10.9,0,0,11.3,138,323,16,489,356,325,328,180,205,281,15,409,434,113,448,426,437,416,428,410,453,481,449,361,320,441,396,281,44,379,1,0.4166666666666667,0.057692307692307696,0.025641025641025644,0.10897435897435898,-2.5,-2.9963589743589747,-2.247269230769231
1631323,Simone Fontecchio,Simone,1610612765,DET,29.0,75,38,37,0.507,16.5,2.0,5.0,0.402,1.0,3.0,0.335,0.9,1.1,0.833,0.7,2.2,2.9,0.9,0.7,0.4,0.2,0.2,1.3,0.9,5.9,0.2,11.7,0,0,11.8,59,110,96,264,340,364,334,440,254,252,294,272,291,131,296,322,324,420,336,404,403,361,362,323,347,221,384,281,44,369,1,0.3575757575757576,0.05454545454545455,0.024242424242424242,0.17575757575757575,0.2,2.2080606060606063,1.088573878787879
